row_idx_in_train,smiles,solvent,peakwavs_max
691,C1=[N+](c2ccccc2)[B-](c2ccccc2)(c2ccccc2)n2cccc21,C1CCOC1,382.7160493827161
1694,CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C/c1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,ClCCl,650.0
2844,O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,CCO,480.0
2424,CSc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N)ccc23)cc1,O,505.0
1273,Nc1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)NCCCS(=O)(=O)O)c3[o+]c2c1S(=O)(=O)O,O,491.0
370,COc1ccc(-c2nc3ncccn3n2)cc1OC,ClCCl,325.0
1078,COc1ccc(-c2c3ccc(=[NH2+])cc-3n(C)c3cc(N(C)C)ccc23)cc1,O,485.0
1915,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cc3cc4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)oc4cc3o2)cc1,ClCCl,357.0
63,Cc1c(C)n2c(CSCC(=O)O)c(C)c(=O)n2c1=O,CO,380.0
572,CC1=C2C=CC(=[N+](C)C)C=C2C(C)(C)c2cc(N(C)C)ccc21,CCO,602.0
1952,CC1=CB(c2ccccc2)N2B(c3ccc(F)cc3)C=C(C)c3cccc1c32,ClCCl,384.0
2677,O=c1c(-c2ccccc2Cl)coc2cc(O)ccc12,O,338.0
1791,CN(C)c1ccc(-n2c(-c3ccc(C#N)cc3)nc3ccccc32)cc1,CC#N,308.0
2930,O=[N+]([O-])c1ccc(-c2sc(N3CCCCC3)nc2-c2ccccc2)s1,C1CCOC1,476.0
354,CCn1c2ccccc2c2cc(C3=[O+][B-](F)(F)OC(C)=C3)ccc21,CO,401.0
1553,COc1ccc(-c2nc3cc(Cl)ccn3c2NC2CCCCC2)cc1,CS(C)=O,357.0
1779,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CCO,400.0
1055,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4F)o3)cc2)cc1,CS(C)=O,431.0
794,CCN(CC)c1ccc2c(c1)O/C(=C\C=C\C=c1/cc3c(oc1=O)=CC(=[N+](CC)CC)C=C3)C=C2c1ccccc1C(=O)O,CO,652.0
51,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc3ccccc3c2)s1,C1CCOC1,468.0
567,CCCCOc1cc(/C=C/c2cc(OC)c(N(CCCC)CCCC)cc2OC)c(OCCCC)cc1/C=C/c1ccnc(-c2cc(C)ccn2)c1,C1CCOC1,380.0
2319,CCCCNC(=O)CCC(=O)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)ccc1-2,CC#N,368.0
343,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3c(F)ccc(F)c3Cl)cc2)cc1,CS(C)=O,432.0
44,CCCCCCCCc1nc2cnccn2c1NC1CCCCC1,CS(C)=O,329.0
1713,O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,Cc1ccccc1,377.0
2880,COC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,ClCCl,378.0
506,C[N+](C)=c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc4cc(N)ccc4c3oc-2c1,O,564.0
203,CCCCCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(C)=O,428.0
1453,CCOC(=O)c1cc(C#Cc2ccc3cc(N4CCC4)ccc3c2)c(C(=O)OCC)cc1C#Cc1ccccc1,Cc1ccccc1,411.0
2289,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(C=O)c4ccc1c2c43,C1COCCO1,483.0
1316,CC1=CC(C)(C)N(C)c2cc3c(cc21)C(c1ccc(NC(=O)c2ccc(CCl)cc2)cc1C(=O)[O-])=c1cc2c(cc1O3)=[N+](C)C(C)(C)C=C2C,O,586.0
254,NCC(=O)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1,O,491.0
2609,Cc1cc(/C=C/c2ccc(I)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,560.0
1187,CCCCOc1cc(/C=C/c2cc(OC)c(N3CCCC3)cc2OC)c(OCCCC)cc1/C=C/c1ccnc(-c2cc(C)ccn2)c1,ClCCl,429.0
188,Cc1cc(C=O)ccc1-c1ccc(N(C)C)cc1C,Cc1ccccc1,339.0
554,Cc1c(C)n2c(CN)c(C)c(=O)n2c1=O,CO,375.0
2590,Fc1c(F)c(F)c(C2=CC3=C(c4ccccc4)c4cc(-c5c(F)c(F)c(F)c(F)c5F)cn4[B-](F)(F)[N+]3=C2)c(F)c1F,ClCCl,546.0
1818,Oc1ccc(-c2ccccc2)cc1-c1ncc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)o1,Cc1ccccc1,368.0
642,F[B-]1(F)n2c(ccc2-n2cccn2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=C2C=CC(n3cccn3)=[N+]21,ClCCl,571.0
2691,CCCNc1ccc([N+](=O)[O-])c2nsnc12,CCO,476.0
564,CC1(C)C2=[N+](c3ccc(Br)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,Cc1ccccc1,476.0
847,Cc1ccc2c3ccc(C(C)(C)C)cc3n[n+](-c3cccc(C(C)(C)C)c3)c2c1,ClCCl,462.0
134,COc1cc(OC)cc(-n2cc3ccccc3c/c2=N/S(=O)(=O)c2ccc(C)cc2)c1,CC#N,433.0
2477,CN(C)c1ccc2c(c1)C(C)(C)c1cc(C=C(C#N)C#N)ccc1-2,CC#N,474.0
1776,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,C1CCOC1,331.0
2079,COC1=NC2(C(C#N)=C(N)Oc3ccc4ccccc4c32)C(c2ccc(N(C)C)cc2)=C1C#N,C1CCOC1,416.0
2707,CN1B(c2c(F)c(F)c(F)c(F)c2F)c2ccccc2-c2ccccc21,C1CCCCC1,331.0
2833,Cc1cc(/C=C/OC(C)(C)C)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,560.0
2240,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc(OC)c1OC,CS(C)=O,562.0
2849,Cn1c2ccccc2c2c(-c3cccc(Br)c3)c3oc4ccccc4c3cc21,CCO,331.0
1721,CCCCOC(=O)/C=C/c1nc2c([nH]1)CN(CC)C(=O)N2CC,ClCCl,349.0
2209,CN(C)c1ccc2c(c1)C(C)(C)c1cc(C=C(C#N)C#N)ccc1-2,ClC(Cl)Cl,486.0
678,CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=O)cc21,CCCCCC,384.0
555,O=Cc1ccc(-c2c3ccccc3nn2-c2ccccc2)o1,ClCCl,370.0
1263,CNc1ncnc2cc(-c3ccc(OC)cc3)n3nc(-c4ccccc4)cc3c12,ClCCl,324.0
3041,O=Cc1ccc(-c2[o+]c3c(-c4ccc(C=O)cc4)c(-c4ccc(C=O)cc4)c4cccc5ccc(c2-c2ccc(C=O)cc2)c3c54)cc1,ClCCl,485.0
