row_idx,smiles,solvent,empeakwavs_max
647,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C#Cc3ccc4c(c3)C(=O)c3cc(C#Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)ccc3-4)cc21,CCCCCC,507.0
648,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C#Cc3ccc4c(c3)C(=O)c3cc(C#Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)ccc3-4)cc21,Cc1ccccc1,529.0
510,CC1=CC(C)(C)Nc2ccc3c(-c4ccc(CN5CCCCC5)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,560.0
306,CC(C)(C)c1cc(/C=C/C=C2\N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCC(=O)O)c2cc3c4c(c2[o+]1)CCCN4CCC3,CCO,670.0
303,CC(C)(C)c1cc(/C=C/C=C2\N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)c2cc3c4c(c2[o+]1)CCCN4CCC3,CCO,670.0
915,CCCCn1c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,572.0
916,CCCCn1c2cc(-c3cccs3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,432.0
116,C1=Cc2ccc3c4c2N(CCN4B(c2ccccc2)C(c2ccccc2)=C3)B1c1ccccc1,ClCCl,406.0
868,CCCCc1ccc2cc3cc4ccccc4cc3cc2c1,ClCCl,475.0
3559,O=[N+]([O-])c1ccc(-c2ccc(/C=C/N(c3ccccc3)c3ccccc3)cc2)cc1,Cc1ccccc1,550.0
658,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,C1COCCO1,481.0
659,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CC#N,578.0
660,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CCO,629.0
661,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CCOC(C)=O,527.0
662,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CO,647.0
663,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CS(C)=O,584.0
664,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,Cc1ccccc1,472.0
665,CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,ClC(Cl)Cl,539.0
680,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],C1COCCO1,517.0
681,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],CC#N,587.0
682,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],CCO,636.0
683,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],CCOC(C)=O,547.0
684,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],CO,662.0
685,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],CS(C)=O,592.0
686,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],Cc1ccccc1,518.0
687,CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],ClC(Cl)Cl,559.0
750,CCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CC#N,578.0
751,CCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CCO,622.0
752,CCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,CS(C)=O,582.0
753,CCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,Cc1ccccc1,473.0
1114,CCN(CC)c1ccc2c(c1)Oc1c3c4c(cc1=C2c1ccccc1C(=O)[O-])CCC[N+]=4CCC3,O,587.0
1274,CCNc1cc2c(cc1C)C(c1ccccc1C(=O)[O-])=c1cc3c4c(c1O2)CCC[N+]=4CCC3,O,580.0
2920,Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3N2CCCC2)cc1,ClCCl,541.0
3966,c1ccc2cc3c(cc2c1)cc1ccc2cc4c5cc6ccccc6cc5cc5ccc6cc3c1c2c6c54,Cc1ccccc1,557.0
1961,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,Cc1ccccc1,407.0
1962,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,ClCCl,439.0
1955,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,C1CCOC1,433.0
1956,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,CC#N,458.0
1957,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,CCCCO,461.0
1958,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,CCO,467.0
1959,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,CN(C)C=O,462.0
1960,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,CO,484.0
3292,Nc1ccc2c(-c3cc4ccccc4c4ccccc34)c3ccc(=[NH2+])cc-3sc2c1,O,555.0
690,CCCCCCCCc1nc2cnccn2c1NC1CCCCC1,CS(C)=O,485.0
2666,Cc1cc(/C=C/c2ccc(CO)o2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,588.0
2892,Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)o1,CS(C)=O,597.0
2676,Cc1cc(/C=C/c2ccc(I)o2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,601.0
2743,Cc1cc(/C=C/c2ccco2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,585.0
2654,Cc1cc(/C=C/c2ccc(Br)o2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,592.0
3436,O=C(c1ccccc1)c1ccc(-n2ncc(-c3ccccc3)n2)cc1,CO,343.0
1539,CN(C)c1ccc(C#Cc2ccc(C3=[N+]4C(=Nc5c(-c6ccccc6)cc(-c6ccc(C#Cc7ccc(N(C)C)cc7)cc6)n5[B-]4(F)F)C(c4ccccc4)=C3)cc2)cc1,Cc1ccccc1,827.0
3018,Cc1nc2ccccc2o1,C1CCCCC1,300.0
2586,Cc1cc(/C=C/C=C(c2ccccc2)c2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,603.0
550,CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,C1COCCO1,450.0
551,CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,CC#N,483.0
552,CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,CCO,522.0
553,CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,CS(C)=O,486.0
554,CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,Cc1ccccc1,428.0
555,CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,ClC(Cl)Cl,460.0
556,CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,O,555.0
3797,[NH2+]=c1ccc2c(-c3ccc(C4OCCCO4)cc3)c3c(cc4n3CCCCCC=C4)oc-2c1,O,585.0
2740,Cc1cc(/C=C/c2ccccc2OCc2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,578.0
313,CC(C)(C)c1cc2c3c(c1)-c1cccc4c1N(B3N1c3ccccc3Sc3cccc-2c31)c1ccccc1S4,ClCCl,431.0
3211,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CCCCCC,500.0
3212,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CCOC(C)=O,603.0
3213,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CN(C)C=O,675.0
3214,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CS(C)=O,682.0
3215,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,Cc1ccccc1,554.0
3233,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,C1CCCCC1,499.0
3234,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,C1CCOC1,597.0
3235,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CC(C)=O,643.0
3236,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CCCCCC,491.0
3237,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CCOC(C)=O,594.0
3238,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CN(C)C=O,682.0
3239,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CS(C)=O,694.0
3240,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,Cc1ccccc1,551.0
3666,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,C1CCCCC1,495.0
3667,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,C1CCOC1,566.0
3668,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CC(C)=O,623.0
3669,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CCCCCC,488.0
3670,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CCOC(C)=O,565.0
3671,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CN(C)C=O,653.0
3672,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CS(C)=O,685.0
3673,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,Cc1ccccc1,528.0
3208,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,C1CCCCC1,505.0
3209,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,C1CCOC1,615.0
3210,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CC(C)=O,644.0
1679,CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C/c1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,ClCCl,684.0
1727,CN(CCCC(=O)[O-])C(=O)c1ccccc1-c1c2cc/c(=[NH+]\CC(F)(F)F)c(S(=O)(=O)O)c-2oc2c(S(=O)(=O)O)c(NCC(F)(F)F)ccc12,O,533.0
1857,CNc1ccc2c(-c3ccccc3C(=O)[O-])c3cc/c(=[NH+]\C)cc-3oc2c1,O,553.0
1277,CCNc1cc2oc3c/c(=[NH+]/CC)c(C)cc-3c(-c3ccccc3C(=O)[O-])c2cc1C,O,548.0
1278,CCNc1cc2oc3c/c(=[NH+]/CC)ccc-3c(-c3ccccc3C(=O)[O-])c2cc1C,O,566.0
3889,c1ccc(-c2oc3ccc4c(ccc5oc(-c6ccccc6)c(-c6ccccc6)c54)c3c2-c2ccccc2)cc1,ClCCl,395.0
2005,COC(=O)c1ccn2c(NC3CCCCC3)c(-c3cccn3C)nc2c1,CS(C)=O,530.0
3888,c1ccc(-c2nnc3ccccn23)nc1,ClCCl,377.0
2244,COc1ccc(/C=C/c2[nH+]ccc3ccccc23)cc1,ClC(Cl)Cl,513.0
717,CCCCCCN1B2c3c(cccc3-c3cc(-c4ccccc4)ccc3N2CCCCCC)-c2cc(-c3ccccc3)ccc21,ClCCl,394.0
3802,[NH2+]=c1ccc2c(-c3ccc4c(c3)OCO4)c3c(cc4n3CCCCCC=C4)oc-2c1,O,575.0
3181,Fc1ccc2c(c1)c1cccc3cnc2n31,CO,476.0
3413,O=C(O)c1ccc2c(c1)c1cccc3cnc2n31,CO,462.0
330,CC(C)(C)c1ccc2c(c1)c1cccc3cnc2n31,CO,469.0
3419,O=C(OCCCCCCO)c1ccc2c(c1)c1cccc3cnc2n31,CO,464.0
3952,c1ccc2c(c1)c1cccc3cnc2n31,CO,464.0
2134,COc1cc2c(c(OC)c1OC)c1cccc3cnc2n31,CO,471.0
2455,COc1cccc2c1c1ncc3cccc2n31,CO,480.0
1977,COC(=O)c1ccc2c(c1)c1cccc3cnc2n31,CO,461.0
3036,Clc1ccc2c(c1)c1cccc3cnc2n31,CO,473.0
3164,Fc1c(F)c(F)c2c(c1F)c1cccc3cnc2n31,CO,467.0
3811,[NH3+]Cc1ccc2c(c1)c1cccc3cnc2n31,CO,467.0
3264,N#Cc1ccc2c(c1)c1cccc3cnc2n31,CO,463.0
1692,CN(C)c1ccc2c(c1)c1cccc3cnc2n31,CO,552.0
3722,OCCOc1ccc2c(c1)c1cccc3cnc2n31,CO,489.0
3790,[N-]=[N+]=NCc1ccc2c(c1)c1cccc3cnc2n31,CO,468.0
3725,OCc1ccc2c(c1)c1cccc3cnc2n31,CO,468.0
109,C1=CC2=CC=C3C(c4oc5cccc6[n+]5c4-c4ccccc4-6)=CC=C4C=CC(=C1)C2C43,ClCCl,588.0
836,CCCCc1cc(-c2ccncc2)c2ccc3c(CCCC)cc(-c4ccncc4)c4ccc1c2c34,Cc1ccccc1,415.0
3814,c1cc(-c2ccc3ccc4c(-c5ccncc5)ccc5ccc2c3c54)ccn1,Cc1ccccc1,399.0
1362,CCOC(=O)c1ccc(C(=O)OCC)c(N2CCC2)c1,ClCCl,453.0
1371,CCOC(=O)c1ccccc1N1CCC1,ClCCl,420.0
1364,CCOC(=O)c1ccc(N2CCC2)cc1,ClCCl,410.0
3836,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,C1CCCCC1,302.0
249,CC(C)(C)NC(=O)C(OC(=O)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)c1ccc([N+](=O)[O-])cc1,C1CCOC1,529.0
250,CC(C)(C)NC(=O)C(OC(=O)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)c1ccccc1,C1CCOC1,528.0
247,CC(C)(C)NC(=O)C(OC(=O)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)c1ccc(Br)cc1,C1CCOC1,526.0
248,CC(C)(C)NC(=O)C(OC(=O)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)c1ccc(C(F)(F)F)cc1,C1CCOC1,528.0
2882,Cc1ccc(-c2ncc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)o2)c(O)c1,Cc1ccccc1,419.0
1832,CN1B(c2c(F)c(F)c(F)c(F)c2F)c2ccccc2-c2ccccc21,C1CCCCC1,338.0
3895,c1ccc(B2Nc3ccccc3-c3ccccc32)cc1,C1CCCCC1,336.0
2635,Cc1cc(/C=C/c2cc3ccccc3o2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,592.0
1127,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCO,500.0
3150,F[B-]1(F)n2c(ccc2-n2cnc3ccccc32)C(c2cccs2)=C2C=CC(n3cnc4ccccc43)=[N+]21,ClCCl,590.0
1682,CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C\C=C\c1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,ClCCl,766.0
1830,CN1B(c2c(F)c(F)c(F)c(F)c2F)c2ccccc2-c2c1ccc1ccccc21,C1CCCCC1,383.0
3861,c1ccc(-c2ccc3c(c2)c2ccccc2n2c4ccccc4nc32)cc1,CC#N,389.0
2507,CSc1ncccc1C(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(C)=O,565.0
2898,Cc1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)c(Cl)n1,CS(C)=O,568.0
1818,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccnc3)cc2)cc1,CS(C)=O,563.0
1819,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccnc3Cl)cc2)cc1,CS(C)=O,563.0
1823,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cncc(Br)c3)cc2)cc1,CS(C)=O,561.0
1792,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(Cl)nc3)cc2)cc1,CS(C)=O,565.0
1634,CN(C)c1ccc2c(c1)C(=O)NC2=O,CO,534.0
1635,CN(C)c1ccc2c(c1)C(=O)NC2=O,O,562.0
3322,Nc1ccc2c(c1)C(=O)NC2=O,C1CCOC1,445.0
3323,Nc1ccc2c(c1)C(=O)NC2=O,C1COCCO1,435.0
3324,Nc1ccc2c(c1)C(=O)NC2=O,CC#N,458.0
3325,Nc1ccc2c(c1)C(=O)NC2=O,CC(C)(C)O,501.0
3326,Nc1ccc2c(c1)C(=O)NC2=O,CC(C)=O,457.0
3327,Nc1ccc2c(c1)C(=O)NC2=O,CC(C)O,505.0
3328,Nc1ccc2c(c1)C(=O)NC2=O,CCOCC,425.0
3329,Nc1ccc2c(c1)C(=O)NC2=O,CO,518.0
3330,Nc1ccc2c(c1)C(=O)NC2=O,O,540.0
1627,CN(C)c1ccc2c(c1)C(=O)NC2=O,C1CCOC1,459.0
1628,CN(C)c1ccc2c(c1)C(=O)NC2=O,C1COCCO1,457.0
1629,CN(C)c1ccc2c(c1)C(=O)NC2=O,CC#N,490.0
1630,CN(C)c1ccc2c(c1)C(=O)NC2=O,CC(C)(C)O,516.0
1631,CN(C)c1ccc2c(c1)C(=O)NC2=O,CC(C)=O,483.0
1632,CN(C)c1ccc2c(c1)C(=O)NC2=O,CC(C)O,523.0
1633,CN(C)c1ccc2c(c1)C(=O)NC2=O,CCOCC,440.0
1824,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cnccn3)cc2)cc1,CS(C)=O,542.0
1697,CN(C)c1ccc2cc3c(c(C=O)c2c1)CCC3,ClCCl,540.0
163,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,C1CCCCC1,480.0
164,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,C1CCOC1,543.0
165,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,C1COCCO1,534.0
166,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,CC#N,590.0
167,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,CCO,634.0
168,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,CS(C)=O,598.0
169,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,Cc1ccccc1,520.0
170,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,ClC(Cl)Cl,562.0
171,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,ClCCl,562.0
172,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,C1CCCCC1,445.0
173,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,C1CCOC1,505.0
174,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,C1COCCO1,495.0
175,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,CC#N,545.0
176,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,CCO,605.0
177,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,CS(C)=O,558.0
178,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,Cc1ccccc1,481.0
179,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,ClC(Cl)Cl,511.0
180,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,ClCCl,509.0
181,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,C1CCCCC1,466.0
182,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,C1CCOC1,497.0
183,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,C1COCCO1,495.0
184,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,CC#N,529.0
185,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,CCO,578.0
186,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,CS(C)=O,536.0
187,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,Cc1ccccc1,490.0
188,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,ClC(Cl)Cl,516.0
189,CC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,ClCCl,510.0
1927,COC(=O)c1c2c(cc3ccc(N(C)C)cc13)CCC2,ClCCl,488.0
2412,COc1ccc2ccccc2c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,CS(C)=O,614.0
2254,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c2ccccc12,CS(C)=O,639.0
2965,Cc1ccc2ccccc2c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,CS(C)=O,585.0
2677,Cc1cc(/C=C/c2ccc(N(C)C)c3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,627.0
2683,Cc1cc(/C=C/c2ccc(O)c3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,661.0
