row_idx_in_train,smiles,solvent,empeakwavs_max
167,N#CC(C#N)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,CCO,548.0
319,CCCCCCOc1ccc(N2c3ccc(/C=C(\C#N)C(=O)O)cc3Oc3cc(-c4ccc(OCCCC)cc4OCCCC)ccc32)cc1,ClCCl,625.0
439,CCN(CC)c1ccc(/C=C/C(=O)O)cc1,CCO,543.0
86,CCN(CC)c1ccc(/C=C/c2sc3ccccc3[n+]2CCC(=O)[O-])cc1,CO,600.0
407,N#CC(=Cc1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c3nsnc23)s1)C(=O)O,C1CCOC1,560.0
265,N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)C(=O)O,ClCCl,624.5
482,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)cc6)c6nsnc56)s4)s3)cc2)cc1,ClCCl,665.0
365,CCCCCCOc1cc(-c2ccc3c(c2)N(CCCC)c2cc(/C=C(\C#N)C(=O)O)ccc2S3)ccc1C=C1SC(SCCCCCC)=C(SCCCCCC)S1,C1CCOC1,615.0
73,CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc3c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4n(CCCC)c3c2)cc1,ClCCl,565.0
545,CCCCCC1(CCCCC)COc2c(-c3ccc4c(c3)Sc3ccccc3N4c3ccc(OC)cc3)sc(-c3nc4sc(-c5sc(-c6ccc(C=C(C#N)C(=O)O)s6)c6c5OCC(CCCCC)(CCCCC)CO6)nc4s3)c2OC1,C1CCOC1,596.0
509,Cc1cc(/C=C(/C#N)C(=O)O)sc1/C=C/c1ccc(N(c2ccc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc2)c2ccc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc2)cc1,CCO,589.0
30,CCCCCCCCC1(CCCCCCCC)c2cc(/C=C(/C#N)C(=O)O)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,ClCCl,612.0
211,CCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Oc2cc(/C=C(\C#N)C(=O)O)ccc21,C1CCOC1,565.0
264,N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)C(=O)O,C1CCOC1,607.0
84,CCN(CC)c1ccc(/C=C/c2sc3ccccc3[n+]2CC(=O)[O-])cc1,CO,596.0
552,CCCCn1c2cc(-c3ccc(C4=C5C=CC(c6ccc(-c7ccncc7)s6)=[N+]5[B-](F)(F)n5c4ccc5-c4ccc(-c5ccncc5)s4)s3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1COCCO1,696.0
39,CCCCN1c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2Sc2cc(-c3nc4ccccc4n3-c3ccccc3)ccc21,C1CCOC1,562.0
528,CCn1c2ccc(-c3ccncc3)cc2c2cc(-c3ccncc3)ccc21,C1CCOC1,387.0
220,O=C(O)C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,502.0
2,O=C(O)CN1C(=O)/C(=C\c2cc(-c3cccs3)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cccs2)SC1=S,ClCCl,693.0
140,COCCOCCOOc1ccc(N2c3ccc(/C=C(\C#N)C(=O)O)cc3Sc3cc(-c4ccc(CCOCOCOCCOC)cc4)ccc32)cc1,C1CCOC1,614.0
539,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccc(/C=C/c5ccccc5)cc4)c4ccc(/C=C/c5ccccc5)cc4)cc3)s2)s1)C(=O)O,C1CCOC1,555.0
210,CCCCCCCCCCCCN1c2ccccc2Oc2cc(/C=C(\C#N)C(=O)O)ccc21,ClCCl,610.0
145,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(C(=O)O)cc3)c3ccc(C(=O)O)cc3)cc2)cc1,CN(C)C=O,710.0
274,CCCCCCOc1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(OCCCCCC)cc6)s5)cc4)c4ccc(-c5sc(/C=C6/SC(=S)N(CC(=O)O)C6=O)c6c5OCCO6)cc4)cc3)s2)cc1,ClC(Cl)Cl,677.0
